text,label
你怎么会想到这种方法？真是太惊人了！,惊讶
这真的是超乎我想象的，怎么会发生这样的事！,惊讶
真的是不敢相信，这种情况怎么可能发生！,惊讶
这个结果让我大吃一惊，怎么会这样！,惊讶
这真的是一个巨大的惊喜，我完全没有预料到！,惊讶
真是太神奇了，怎么会这样呢？,惊讶
这真的是无法忍受，太糟糕了！,厌恶
我真的受够了，这一切让我感到恶心。,厌恶
怎么可以这么无礼，真让人讨厌！,厌恶
你怎么能对我这么不尊重，我真的很厌烦了！,厌恶
这真的是太令人反感了，我再也忍受不了了！,厌恶
我真的不想再听到这些话，完全让人生厌。,厌恶
怎么这么不负责任，真让人想远离！,厌恶
这种行为真的是太恶心了，我再也不想看到它了。,厌恶
这种事情怎么能发生，太令人反感了！,厌恶
我真的不想再谈论这个了，它太令人厌恶了。,厌恶
我早就预料到了这件事的结局。,平静
我只是想安静地过我的生活，不想再有太多变故。,平静
今天我做了一些非常简单的事情，可以说度过了一个平凡的一天。,平静
我看到他在街上走，没有打招呼，我也没特别注意。,平静
我只是去咖啡厅，喝了杯拿铁，然后回家。,平静
这是一个普通的日子，我没有太多感觉。,平静
他告诉我明天会是一天新的，我只是点了点头。,平静
这一切都很普通，没有什么值得特别注意的。,平静
我在书店待了半个小时，然后就离开了。,平静
这条街道没什么特别，只是又一天步伐。,平静
你怎么了？看起来很不开心。,关心
我刚才听说你生病了，是不是感觉很不舒服？,关心
你今天为什么那么安静，发生了什么事吗？,关心
我注意到你看起来不舒服，要不要去看医生？,关心
你是不是累了？这段时间看起来很辛苦。,关心
你看起来很困惑，是不是有什么困扰？,关心
我感觉你不太开心，是有什么事情让你烦恼吗？,关心
你今天看起来心情不好，想说出来吗？,关心
你怎么了？看起来好像心事重重。,关心
如果有什么让你不高兴的，随时告诉我。,关心
太好了，终于解决了这件事，真是太高兴了！,开心
我们终于成功了，这一刻真的值得庆祝。,开心
今天能和你在一起，真是太高兴了！,开心
我以为这会是一个普通的日子，结果竟然那么惊喜！,开心
听到这个消息，我的心情瞬间变得好轻松！,开心
这是我最开心的一天！,开心
我从来没有那么开心过，今天真是美好的一天。,开心
听到你这么说，我真的是太高兴了。,开心
终于做到了，这是一个值得庆祝的时刻！,开心
这是我梦寐以求的时刻，太高兴了！,开心
这样怎么能忍受？你居然这么做！,生气
为什么每次都这样，我已经受够了！,生气
你根本不了解什么是公平，我真是气得要命！,生气
我完全不想再理你，这种行为太过分了！,生气
我告诉过你这样的结果会怎样，结果还是这样！,生气
你怎么这么不负责任，真让人生气！,生气
你完全不关心我的感受，这怎么可能被接受！,生气
这种行为让我真的忍无可忍！,生气
我已经跟你说过多少次了，为什么总是这样！,生气
这一切让我极度失望，无法再忍受！,生气
我真的无法面对这一切，心里好痛。,伤心
那一刻，我觉得自己再也无法承受这一切。,伤心
这是我最不愿意接受的结局，真的太难过了一切。,伤心
每次想起过去的事情，我的心就像被刀割一样。,伤心
我以为会有不同的结果，但最终只剩下伤痛。,伤心
你知道吗？有时我们做不到自己想做的事，真是太难过了。,伤心
听到这个消息，我的心瞬间沉了下来。,伤心
我从未想过事情会变得这么糟糕，真的很痛心。,伤心
这一切让我感到无助，真的很难过。,伤心
这是我最不想经历的情况，结果还是发生了。,伤心
那么，这到底是怎么回事？怎么会发生这样的事？,疑问
为什么会出现这种情况？我真的不理解。,疑问
你真的认为这样就足够了吗？,疑问
这是我理解的意思吗？还是我错过了什么？,疑问
我该怎么办，才能改变现在的情况？,疑问
他为什么总是这样做，这样真的可以吗？,疑问
为什么你要这样对我？你不觉得不公平吗？,疑问
为什么你总是让我感到困惑？,疑问
我是否误解了什么？,疑问
你到底想什么了？为什么会这样？,疑问
怎么会这样？我完全没有想到会是这个结果！,惊讶
我不敢相信，这竟然是这样的结局！,惊讶
这真是太惊人了，我完全没有预料到！,惊讶
真是太神奇了，这种发展速度超出我的预料！,惊讶
这根本不可能，竟然能发生这样的事！,惊讶
这真的是超出我的想象，完全无法预料！,惊讶
你竟然能做到这样，这简直就是奇迹！,惊讶
这怎么可能？我一直以为是另一种情况！,惊讶
我从来没有想过会发生这样的事，真的是太惊讶了！,惊讶
这简直不敢相信，竟然会是这样！,惊讶
我再也不想看到你这样，真的太让人反感了。,厌恶
你怎么这么不合理，这样真的很难接受。,厌恶
我不想再听到这些话，太让人不舒服了。,厌恶
为什么要这样做，这完全是令人厌恶的行为！,厌恶
我无法忍受这种行为，真的是太恶心了！,厌恶
每次听到你说这些话，我都感到不舒服。,厌恶
这让我想要离开，真的是太令人厌恶了。,厌恶
怎么可以这么无耻，真让我厌恶。,厌恶
我真的受够了，再也不想听到这样的事了。,厌恶
你怎么能那么冷漠，完全不顾他人的感受，真让人厌恶。,厌恶
天气变得有点阴沉，但我还是照常出门了。,平静
今天早上醒来，什么也没特别改变。,平静
我走在街上，看到一家新开的书店，决定进去看看。,平静
我们坐下来，喝了点茶，聊了些不重要的事情。,平静
他走到窗边，看着外面的风景，什么也没说。,平静
这次会议过得很平淡，没有什么值得记住的事情。,平静
我只是觉得今天很普通，没有特别的感觉。,平静
工作依然忙碌，没有什么惊喜。,平静
他只是简单地点了点头，然后继续走。,平静
这条路很常见，也没什么新鲜感。,平静
你看起来好像有点不舒服，是不是累了？,关心
你今天为什么这么早起床，是不是发生了什么事？,关心
我听说你最近很忙，要不要休息一下？,关心
你感冒了吗？需要去看医生吗？,关心
你这样一直工作，不会太累吗？,关心
最近压力好像很大，要不要说说看？,关心
看到你这么低落，是不是发生了什么不开心的事？,关心
我注意到你最近看起来不太开心，是不是有什么心事？,关心
你有什么烦恼？能和我说说吗？,关心
最近我非常忙，你怎么样？有没有不舒服？,关心
哇！我真没想到会是这样，太开心了！,开心
今天的聚会真有趣，大家都很开心。,开心
我看到你的笑容，心情也随之变好了！,开心
这么多礼物，我真的很开心，谢谢！,开心
你真的很厉害，完成了这么困难的任务，太高兴了！,开心
终于有机会一起度过这样的时光，真是太高兴了！,开心
听到这个好消息，我感到无比开心，这真的是意想不到的惊喜。,开心
我们终于达成了目标，这是一个值得庆祝的时刻！,开心
这是我想要的结果，真的太高兴了！,开心
今天真的是我的幸运日，太高兴了！,开心
我不敢相信你竟然这样对我！,生气
这样的行为太让人生气了，我完全无法接受！,生气
我已经受够了，怎么还能这样做！,生气
你竟然能忍受这种事，真是让人愤怒！,生气
我告诉你多少次了，为什么还要犯同样的错！,生气
你明明知道这样做不对，为什么还要这样！,生气
这完全是对我的挑战，真的是太过分了！,生气
你怎么能那么不尊重人！这种行为真让我气愤！,生气
我真是无可奈何，这样的事怎么能容忍！,生气
你怎么可以这样对我，真是让我生气！,生气
每次想起过去的事情，我的心就好像被撕裂了一样。,伤心
这些年，我一直在等待变化，但什么也没变。,伤心
怎么会这样，我只想要一点点幸福。,伤心
每当我想起你，我的心中就仿佛有一块重石压着。,伤心
我怎么这么傻，竟然会相信这些。,伤心
这一切的结局，对我来说简直是最沉重的打击。,伤心
每个回忆都那么痛苦，让我无法再坚强下去。,伤心
